Solution,Frx,Fry,Frz,Mrx,Mry,Mrz,Frx target,Fry target,Frz target,Mrx target,Mry target,Mrz target,Efficiency,fval
1,1,2.2007e-05,-2.8675e-09,0.00010832,6.7833e-07,5.0857e-07,1,0,0,0,0,0,0.49978,49990
2,1.525e-08,1,3.2728e-10,4.0429e-05,6.7788e-08,5.839e-10,0,1,0,0,0,0,0.28865,28867
3,8.1058e-08,7.4644e-05,1,0.00027701,8.502e-09,1.7228e-06,0,0,1,0,0,0,0.99852,99934
4,5.7067e-09,-5.0883e-08,-3.4724e-07,0.99999,-1.4232e-07,2.0775e-07,0,0,0,1,0,0,0.1,10000
5,2.9054e-08,-3.5563e-08,3.3593e-10,-7.1479e-05,1,-3.9357e-06,0,0,0,0,1,0,0.49993,49998
6,1.2623e-08,-9.6026e-11,-1.3981e-08,3.4435e-05,-3.2203e-09,1,0,0,0,0,0,1,0.3943,39431
