Solution,Frx,Fry,Frz,Mrx,Mry,Mrz,Frx target,Fry target,Frz target,Mrx target,Mry target,Mrz target,Efficiency,fval
1,0.9713,-0.0040311,0.01086,-0.028701,-0.0069823,-0.0091798,1,0,0,0,0,0,0.55238,4.8341e+07
2,-0.0029276,0.98479,-9.8645e-09,-0.0087827,-0.0087827,3.3604e-09,0,1,0,0,0,0,0.29792,7.0759e+07
3,7.2922e-13,-8.7591e-14,0.94388,-5.0842e-14,5.4715e-07,3.1613e-13,0,0,1,0,0,0,1,-2.7962e+06
4,-0.0010118,-0.0012081,0.00047173,0.99494,-6.842e-05,-0.0012541,0,0,0,1,0,0,0.10049,8.997e+07
5,-1.9096e-13,-1.0999e-13,-3.0899e-08,-4.6373e-14,0.97363,4.0601e-13,0,0,0,0,1,0,0.5,4.9341e+07
6,-0.0056181,1.8242e-09,0.0084271,-0.016854,1.2152e-09,0.97863,0,0,0,0,0,1,0.41445,5.9789e+07
