Solution,F1,F2,F3,F4,F5,F6,F1 target,F2 target,F3 target,F4 target,F5 target,F6 target,Efficiency,fval
1,0.33372,0.33499,0.33207,0.33566,0.42412,0.39955,0,0,0,0,0,0,0.4444,4.7197e+06
2,-0.48322,0.48129,-0.48204,0.48294,0.10805,-0.074221,0,0,0,0,0,0,24.929,1.4312e+07
3,0.0022181,0.0052076,-0.0026014,-0.0034226,-0.58718,-0.54967,0,0,0,0,0,0,-0.86544,2.762e+06
4,-0.46907,0.47867,-0.4882,0.49925,-0.90992,0.92249,0,0,0,0,0,0,21.576,6.1114e+07
5,-0.84716,-0.85111,0.86133,0.85132,-0.042158,0.015628,0,0,0,0,0,0,-72.944,3.3457e+07
6,-0.38889,0.38685,0.38642,-0.38383,-0.18303,0.20564,0,0,0,0,0,0,21.011,9.4903e+07
