Solution,Frx,Fry,Frz,Mrx,Mry,Mrz,Frx target,Fry target,Frz target,Mrx target,Mry target,Mrz target,Efficiency,fval
1,0.97319,-0.059602,-0.050382,-0.12757,0.034411,-0.050382,1,0,0,0,0,0,0.76603,1.5735e+08
2,-0.057167,0.74177,0.043341,0.019056,-0.42826,0.051273,0,1,0,0,0,0,0.78274,3.8599e+08
3,0.037439,-0.021616,0.99552,-0.03953,0.01248,0.029528,0,0,1,0,0,0,1.1133,9.4301e+07
4,-0.072115,-0.041636,-0.065129,0.98478,0.024038,-0.056875,0,0,0,1,0,0,0.61685,1.7733e+08
5,0.075111,-0.40713,-0.056944,-0.025037,0.23506,-0.067366,0,0,0,0,1,0,0.92174,8.7343e+08
6,-0.066461,0.078624,0.10399,0.066461,-0.045394,0.97128,0,0,0,0,0,1,0.56472,2.058e+08
