Solution,F1,F2,F3,F4,F5,F6,F1 target,F2 target,F3 target,F4 target,F5 target,F6 target,Efficiency,fval
1,0.66684,0.66686,-0.00019448,-0.00017626,0.66685,-9.111e-06,0,0,0,0,0,0,0.49982,49990
2,-9.7649e-06,1.1547,-1.1547,9.7649e-06,0.57734,-0.57735,0,0,0,0,0,0,0.28868,28868
3,-0.00092754,-0.0010671,0.00096964,0.0009588,-0.501,-0.49999,0,0,0,0,0,0,0.99574,99787
4,1.5,1.4462,-1.5,-1.5,1.4731,-1.0042e-12,0,0,0,0,0,0,0.11576,5.9151e+07
5,-0.00014253,-0.00014253,0.00014253,0.00014253,0.99986,-1,0,0,0,0,0,0,0.49993,49998
6,0.00014023,0.84544,-0.00014231,-0.84544,0.42279,0.42265,0,0,0,0,0,0,0.39426,39431
