Solution,Frx,Fry,Frz,Mrx,Mry,Mrz,Frx target,Fry target,Frz target,Mrx target,Mry target,Mrz target,Efficiency,fval
1,0.86131,0.15015,-0.046151,0.087404,0.12514,-0.080294,1,0,0,0,0,0,0.90016,2.4248e+08
2,-0.0030001,0.84127,-0.047569,0.14158,0.16147,0.25127,0,1,0,0,0,0,2.6635,1.8691e+08
3,0.0096707,0.0024968,0.98228,0.13052,0.085374,0.10259,0,0,1,0,0,0,-1.2526,4.6598e+07
4,-0.0090797,-0.020648,0.080299,0.75138,-0.3133,0.16768,0,0,0,1,0,0,-2.782,3.1323e+08
5,0.0060446,-0.017665,0.083136,-0.24962,0.63743,0.21533,0,0,0,0,1,0,-2.6389,3.9662e+08
6,0.0037697,0.0082719,-0.10335,0.27157,0.21037,0.80115,0,0,0,0,0,1,-2.3712,2.0366e+08
