Solution,F1,F2,F3,F4,F5,F6,F1 target,F2 target,F3 target,F4 target,F5 target,F6 target,Efficiency,fval
1,0.30351,0.30583,0.31193,0.31014,0.39616,-0.046637,0,0,0,0,0,0,0.71424,4.1384e+07
2,-0.49934,0.49269,-0.49336,0.49454,-0.014207,-0.47816,0,0,0,0,0,0,0.45724,8.6447e+07
3,0.41868,0.41693,-0.42674,-0.41124,-0.097866,-0.49477,0,0,0,0,0,0,0.54932,5.1789e+07
4,0.6504,0.57079,-0.65221,-0.66169,0.56087,0.058243,0,0,0,0,0,0,0.17543,4.7954e+08
5,-0.40103,-0.40433,0.40456,0.40018,0.60372,-1.0029,0,0,0,0,0,0,0.37673,4.4454e+07
6,-0.40992,0.4167,0.4104,-0.41611,-0.037083,0.42818,0,0,0,0,0,0,0.58401,4.8519e+07
