Solution,Frx,Fry,Frz,Mrx,Mry,Mrz,Frx target,Fry target,Frz target,Mrx target,Mry target,Mrz target,Efficiency,fval
1,0.99653,0,0.000166,-0.16609,-0.00033151,0,1,0,0,0,0,0,0.70037,2.8149e+07
2,-3.2279e-17,0.91351,-0.00026358,-0.26371,-0.00052637,0,0,1,0,0,0,0,0.44675,7.8413e+07
3,-0.026619,0.015368,0.99948,0,-2.6829e-10,-0.020994,0,0,1,0,0,0,0.96067,1.9226e+06
4,9.1803e-17,0,0.00074963,0.75,-0.001497,0,0,0,0,1,0,0,0.10031,7.3747e+07
5,-5.9347e-19,0,-4.846e-06,-0.0048485,0.99801,0,0,0,0,0,1,0,0.49521,2.0006e+06
6,2.5218e-17,0,0.00020592,-0.20602,0.00041121,0.97489,0,0,0,0,0,1,0.57356,4.3923e+07
