Solution,F1,F2,F3,F4,F5,F6,F1 target,F2 target,F3 target,F4 target,F5 target,F6 target,Efficiency,fval
1,0.33249,0.33249,0.33249,0.33249,0.33187,0.33187,0,0,0,0,0,0,0.50095,4.9921e+06
2,-0.57609,0.57609,-0.57609,0.57609,4.6546e-17,1.7382e-16,0,0,0,0,0,0,0.43301,5.6652e+06
3,8.1897e-18,1.1206e-16,-1.2935e-17,-1.0169e-17,-0.49747,-0.49747,0,0,0,0,0,0,1,-25254
4,1.2319e-16,5.8163e-17,-4.0523e-17,1.6142e-16,-0.99749,0.99749,0,0,0,0,0,0,0.5,4.9937e+06
5,-0.99875,-0.99875,0.99875,0.99875,-6.8208e-17,8.9703e-17,0,0,0,0,0,0,0.25,7.4984e+06
6,-0.42181,0.42181,0.42181,-0.42181,-0.42025,0.42025,0,0,0,0,0,0,0.39545,6.0503e+06
