Solution,F1,F2,F3,F4,F5,F6,F1 target,F2 target,F3 target,F4 target,F5 target,F6 target,Efficiency,fval
1,0.66627,0.66603,0.00051481,0.00051963,0.66597,2.2529e-05,0,0,0,0,0,0,0.50051,1.999e+05
2,-0.00068267,1.1542,-1.1542,0.00039926,0.57655,-0.57692,0,0,0,0,0,0,0.28909,3.4616e+05
3,1.122e-12,2.7405e-12,9.6697e-12,-6.5575e-05,-0.50005,-0.49992,0,0,0,0,0,0,1.0001,99993
4,1.9996,1.9984,-1.9993,-1.9995,1.9982,0.00031344,0,0,0,0,0,0,0.10034,9.9833e+05
5,-1.4046e-14,-1.424e-13,0.00015251,-1.5121e-12,0.99995,-0.99997,0,0,0,0,0,0,0.50019,1.9996e+05
6,-0.00055966,0.84459,0.00059923,-0.84485,0.42206,0.42251,0,0,0,0,0,0,0.39477,2.5345e+05
