Solution,F1,F2,F3,F4,F5,F6,F1 target,F2 target,F3 target,F4 target,F5 target,F6 target,Efficiency,fval
1,0.32415,0.32415,0.32415,0.32415,-0.3235,0.3235,0,0,0,0,0,0,0.50067,1.3893e+06
2,-0.44469,0.44469,-0.44469,0.44469,-2.1692e-09,5.2705e-09,0,0,0,0,0,0,0.68301,2.5134e+08
3,0.88953,0.88953,-0.88953,-0.88953,-0.49975,-0.49975,0,0,0,0,0,0,0.2193,3.6648e+06
4,-0.75493,-0.75493,0.75493,0.75493,-0.998,0.998,0,0,0,0,0,0,0.19897,4.2757e+06
5,0.27023,-0.27023,0.27023,-0.27023,-7.1137e-07,4.2265e-07,0,0,0,0,0,0,0.68301,7.5193e+08
6,-0.42658,0.42658,0.42658,-0.42658,0.42637,0.42637,0,0,0,0,0,0,0.39457,1.1784e+06
