Solution,Frx,Fry,Frz,Mrx,Mry,Mrz,Frx target,Fry target,Frz target,Mrx target,Mry target,Mrz target,Efficiency,fval
1,0.99748,2.2183e-10,0.0012579,-2.0301e-10,-5.5539e-10,9.4656e-11,1,0,0,0,0,0,0.50095,4.9921e+06
2,-4.1659e-11,0.99783,-2.7773e-11,-5.8076e-11,3.297e-10,1.3741e-10,0,1,0,0,0,0,0.43301,5.6652e+06
3,1.1933e-17,4.6173e-17,0.99495,-2.5398e-11,-3.5837e-17,5.9801e-17,0,0,1,0,0,0,1,-25254
4,2.2668e-16,5.9288e-17,3.9453e-10,0.99749,-1.5113e-17,-9.6833e-17,0,0,0,1,0,0,0.5,4.9937e+06
5,1.66e-10,2.7243e-10,1.1067e-10,2.2368e-13,0.99875,-5.2902e-13,0,0,0,0,1,0,0.25,7.4984e+06
6,-1.3001e-10,-4.4092e-11,2.1634e-10,-0.0015651,7.162e-10,0.99802,0,0,0,0,0,1,0.39545,6.0503e+06
