Solution,Frx,Fry,Frz,Mrx,Mry,Mrz,Frx target,Fry target,Frz target,Mrx target,Mry target,Mrz target,Efficiency,fval
1,0.97457,-8.0989e-11,0.013962,-1.5893e-09,6.6517e-10,-8.4994e-10,1,0,0,0,0,0,0.48612,5.1666e+07
2,1.6279e-09,0.9773,-7.4777e-11,-0.0035113,3.2401e-09,-0.0014841,0,1,0,0,0,0,0.43551,5.6194e+07
3,9.6335e-13,6.2456e-08,0.95225,-5.4088e-08,-1.5912e-13,-4.1106e-13,0,0,1,0,0,0,0.86603,1.1335e+07
4,-1.391e-09,-0.0048008,2.6918e-10,0.98966,-8.0795e-11,-0.004372,0,0,0,1,0,0,0.20366,7.9759e+07
5,-2.5366e-09,-7.6512e-09,-1.6911e-09,2.3211e-09,0.98717,-5.4917e-09,0,0,0,0,1,0,0.25,7.484e+07
6,-1.4617e-09,1.5826e-09,1.113e-09,-0.017446,1.5879e-09,0.97985,0,0,0,0,0,1,0.38765,6.184e+07
