Solution,F1,F2,F3,F4,F5,F6,F1 target,F2 target,F3 target,F4 target,F5 target,F6 target,Efficiency,fval
1,0.33254,0.33254,0.33254,0.33254,0.38322,0.38322,0,0,0,0,0,0,0.47645,5.2378e+06
2,-0.57577,0.57577,-0.57589,0.57589,0.00045788,-0.00045788,0,0,0,0,0,0,0.43325,5.665e+06
3,4.4431e-17,4.9819e-17,3.7222e-17,3.5474e-19,-0.57483,-0.57483,0,0,0,0,0,0,0.86603,1.3208e+06
4,-0.66542,0.66542,-0.66578,0.66578,-1.1533,1.1533,0,0,0,0,0,0,0.20122,7.989e+06
5,-0.99875,-0.99875,0.99875,0.99875,1.6424e-16,-4.8431e-16,0,0,0,0,0,0,0.25,7.4984e+06
6,-0.702,0.702,0.14171,-0.14171,-0.48523,0.48523,0,0,0,0,0,0,0.37615,6.2438e+06
