Solution,F1,F2,F3,F4,F5,F6,F1 target,F2 target,F3 target,F4 target,F5 target,F6 target,Efficiency,fval
1,0.0095593,0.0095593,0.6384,0.6384,-0.29592,0.29592,0,0,0,0,0,0,0.52973,4.8602e+07
2,-0.0071852,0.82253,-0.82253,0.0071852,-2.1474e-16,3.901e-15,0,0,0,0,0,0,0.68301,2.9106e+08
3,1.4451e-12,9.1146e-12,2.2684e-11,-2.079e-12,-0.47194,-0.47194,0,0,0,0,0,0,1,-2.7962e+06
4,-3.1624e-14,-1.1924e-13,-4.8511e-14,1.2299e-13,-0.97363,0.97363,0,0,0,0,0,0,0.5,4.9341e+07
5,2.0079e-14,2.3365e-11,4.8286e-13,-9.3668e-13,8.956e-12,3.0127e-12,0,0,0,0,0,0,1.5212,-2.7194e+18
6,-0.29007,0.53774,0.29007,-0.53774,0.40982,0.40982,0,0,0,0,0,0,0.39893,6.0095e+07
