Solution,Frx,Fry,Frz,Mrx,Mry,Mrz,Frx target,Fry target,Frz target,Mrx target,Mry target,Mrz target,Efficiency,fval
1,0.80637,0.001959,0.000638,-0.00026826,-0.001131,-0.0017119,1,0,0,0,0,0,0.18052,3.5223e+08
2,-0.019681,0.50087,0.0089964,0.010121,-0.28918,-0.015652,0,1,0,0,0,0,0.30711,6.6985e+08
3,0.0085691,0.00017269,1.0039,0.027519,-9.9701e-05,0.0079574,0,0,1,0,0,0,0.94725,6.508e+06
4,-0.0010726,-0.0015158,-0.029752,1.0031,0.00087513,0.002618,0,0,0,1,0,0,0.25885,5.6056e+06
5,0.0020576,-0.3559,0.008075,0.02302,0.20548,0.0012553,0,0,0,0,1,0,0.68534,7.6055e+08
6,0.0045337,-0.00083103,-0.0043279,-0.00050627,0.00047979,0.76058,0,0,0,0,0,1,0.18494,4.3228e+08
