Solution,Frx,Fry,Frz,Mrx,Mry,Mrz,Frx target,Fry target,Frz target,Mrx target,Mry target,Mrz target,Efficiency,fval
1,0.99747,-0.0003553,0.00095714,-0.0025297,-0.00061539,-0.00080907,1,0,0,0,0,0,0.50433,4.9853e+06
2,-0.00027916,0.99855,9.2137e-13,-0.00083747,-0.00083747,-3.1599e-10,0,1,0,0,0,0,0.28954,7.1097e+06
3,-5.0697e-17,-3.1332e-17,0.99495,1.2884e-17,-1.4579e-11,-1.9864e-17,0,0,1,0,0,0,1,-25254
4,-0.00010012,-0.00011952,4.6671e-05,0.9995,-6.7749e-06,-0.00012408,0,0,0,1,0,0,0.10005,8.9997e+06
5,-3.9831e-16,1.5914e-17,3.285e-10,-2.1782e-17,0.99749,1.2429e-16,0,0,0,0,1,0,0.5,4.9937e+06
6,-0.00052216,9.0561e-10,0.00078325,-0.0015665,-3.2761e-10,0.99801,0,0,0,0,0,1,0.39614,6.0494e+06
